ID,sl_forb_current,sl_grass_current,sl_forb_mid_585,sl_grass_mid_585,cluster,pet,ppt,soil,srad,tmax,vpd
2141,3,10,2,8,4,109.80684931506852,19.331506849315073,8.265753424657534,200.20410958904108,20.638356164383566,1.3790410958904107
2142,3,10,2,8,4,109.80684931506852,19.331506849315073,8.265753424657534,200.20410958904108,20.638356164383566,1.3790410958904107
2143,1,3,2,2,1,82.02191780821919,30.165753424657527,4.260273972602742,192.07945205479447,14.261643835616438,0.71
2144,1,3,2,2,1,82.02191780821919,30.165753424657527,4.260273972602742,192.07945205479447,14.261643835616438,0.71
2145,1,3,2,2,1,82.02191780821919,30.165753424657527,4.260273972602742,192.07945205479447,14.261643835616438,0.71
2146,1,3,2,2,1,82.02191780821919,30.165753424657527,4.260273972602742,192.07945205479447,14.261643835616438,0.71
2147,1,1,1,3,1,61.50547945205479,41.1931506849315,30.000000000000007,193.01917808219181,11.232602739726028,0.493972602739726
2148,2,3,1,2,1,106.7013698630137,31.97397260273973,1.9232876712328768,192.31780821917806,18.34657534246576,1.0253424657534242
2149,2,3,1,2,1,106.7013698630137,31.97397260273973,1.9232876712328768,192.31780821917806,18.34657534246576,1.0253424657534242
2150,2,3,1,2,1,106.7013698630137,31.97397260273973,1.9232876712328768,192.31780821917806,18.34657534246576,1.0253424657534242
2151,2,3,1,2,1,106.7013698630137,31.97397260273973,1.9232876712328768,192.31780821917806,18.34657534246576,1.0253424657534242
2152,1,3,1,2,1,82.69315068493151,46.8849315068493,36.387671232876706,203.65068493150693,16.050410958904116,0.6387671232876712
2153,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2154,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2155,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2156,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2157,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2158,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2159,1,2,1,2,1,95.43287671232878,43.57123287671232,31.341095890410955,204.19589041095892,17.688767123287676,0.8701369863013698
2160,1,3,1,3,1,116.83561643835621,27.434246575342453,0.5273972602739727,199.92191780821912,20.302465753424652,1.1502739726027398
2161,1,2,1,2,1,88.79999999999997,35.07260273972604,17.757534246575332,195.1369863013698,15.672739726027396,0.8401369863013699
2162,1,2,1,2,1,88.79999999999997,35.07260273972604,17.757534246575332,195.1369863013698,15.672739726027396,0.8401369863013699
2163,0,3,1,2,1,134.83972602739726,27.84931506849314,0.09999999999999987,203.841095890411,22.651506849315076,1.3349315068493153
2164,0,3,1,2,1,134.83972602739726,27.84931506849314,0.09999999999999987,203.841095890411,22.651506849315076,1.3349315068493153
2165,0,3,1,2,1,134.83972602739726,27.84931506849314,0.09999999999999987,203.841095890411,22.651506849315076,1.3349315068493153
2166,0,3,1,2,1,134.83972602739726,27.84931506849314,0.09999999999999987,203.841095890411,22.651506849315076,1.3349315068493153
2167,1,2,1,4,1,132.7287671232876,25.44931506849315,0.09999999999999987,206.02191780821914,22.22561643835617,1.3098630136986302
2168,1,2,1,4,1,132.7287671232876,25.44931506849315,0.09999999999999987,206.02191780821914,22.22561643835617,1.3098630136986302
2169,3,3,1,3,1,87.22876712328765,24.324657534246576,6.791780821917804,188.16164383561642,15.35315068493151,0.9023287671232879
2170,1,4,1,2,1,58.07808219178082,46.20821917808218,26.53698630136986,193.56849315068501,10.466027397260275,0.43999999999999995
2171,1,2,1,3,1,96.97534246575343,40.771232876712304,23.397260273972606,203.6082191780821,17.45753424657535,0.90013698630137
2172,1,2,1,3,1,96.97534246575343,40.771232876712304,23.397260273972606,203.6082191780821,17.45753424657535,0.90013698630137
2173,1,2,1,3,1,96.97534246575343,40.771232876712304,23.397260273972606,203.6082191780821,17.45753424657535,0.90013698630137
2174,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2175,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2176,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2177,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2178,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2179,8,16,6,14,2,104.18904109589045,30.84794520547944,14.946575342465755,206.28356164383564,19.526164383561646,1.0363013698630137
2180,1,2,2,3,1,95.93150684931504,39.51369863013701,41.04383561643835,202.627397260274,16.840000000000007,0.9073972602739725
2181,2,8,1,6,4,111.67123287671227,24.51643835616438,15.172602739726024,204.958904109589,20.280136986301372,1.2204109589041097
